Subcorp	\Filename	ID	Start	End	Text	Comment	Role	ParentID	doc_completeness	prosub	1st	2nd	address
Texts	Vietnamese_film_2.txt	45369	33	35	Ba					1	0	0	1
Texts	Vietnamese_film_2.txt	45369	33	35	Ba					1	0	1	0
Texts	Vietnamese_film_2.txt	45369	37	39	Ba					1	0	1	0
Texts	Vietnamese_film_2.txt	45369	58	60	Ba					1	0	0	1
Texts	Vietnamese_film_2.txt	45369	58	60	Ba					1	0	1	0
Texts	Vietnamese_film_2.txt	45370	72	86	Đồng chí Hoàng					1	0	0	1
Texts	Vietnamese_film_2.txt	45370	72	86	Đồng chí Hoàng					1	0	1	0
Texts	Vietnamese_film_2.txt	45370	88	91	Tôi					1	1	0	0
Texts	Vietnamese_film_2.txt	45371	140	142	Ba					1	0	0	1
Texts	Vietnamese_film_2.txt	45371	140	142	Ba					1	0	1	0
Texts	Vietnamese_film_2.txt	45371	144	146	Ba					1	0	1	0
Texts	Vietnamese_film_2.txt	45371	160	162	Ba					1	0	1	0
Texts	Vietnamese_film_2.txt	45371	184	187	con					1	1	0	0
Texts	Vietnamese_film_2.txt	45371	201	203	ba					1	0	1	0
Texts	Vietnamese_film_2.txt	45372	222	230	con Khuê					1	0	1	0
Texts	Vietnamese_film_2.txt	45374	295	298	con					1	0	1	0
Texts	Vietnamese_film_2.txt	45375	328	331	con					1	1	0	0
Texts	Vietnamese_film_2.txt	45375	349	351	ba					1	0	1	0
Texts	Vietnamese_film_2.txt	45375	356	358	ba					1	0	0	1
Texts	Vietnamese_film_2.txt	45375	356	358	ba					1	0	1	0
Texts	Vietnamese_film_2.txt	45375	400	402	ba					1	0	0	1
Texts	Vietnamese_film_2.txt	45375	400	402	ba					1	0	1	0
Texts	Vietnamese_film_2.txt	45376	422	425	con					1	0	1	0
Texts	Vietnamese_film_2.txt	45377	458	461	Con					1	1	0	0
Texts	Vietnamese_film_2.txt	45377	482	485	con					1	1	0	0
Texts	Vietnamese_film_2.txt	45377	499	501	ba					1	0	1	0
Texts	Vietnamese_film_2.txt	45379	703	705	ba					1	0	0	1
Texts	Vietnamese_film_2.txt	45379	703	705	ba					1	0	1	0
Texts	Vietnamese_film_2.txt	45380	765	767	ba					1	1	0	0
Texts	Vietnamese_film_2.txt	45381	813	816	ba 					1	0	1	0
Texts	Vietnamese_film_2.txt	45381	887	889	ba					1	0	1	0
Texts	Vietnamese_film_2.txt	45384	1073	1075	ba					1	1	0	0
Texts	Vietnamese_film_2.txt	45385	1200	1202	ba					1	1	0	0
Texts	Vietnamese_film_2.txt	45385	1254	1256	ba					1	1	0	0
Texts	Vietnamese_film_2.txt	45386	1322	1332	Anh Hoàng 					1	0	0	1
Texts	Vietnamese_film_2.txt	45386	1322	1332	Anh Hoàng 					1	0	1	0
Texts	Vietnamese_film_2.txt	45387	1346	1348	ba					1	0	0	1
Texts	Vietnamese_film_2.txt	45387	1346	1348	ba					1	0	1	0
Texts	Vietnamese_film_2.txt	45387	1350	1352	ba					1	0	1	0
Texts	Vietnamese_film_2.txt	45387	1376	1378	Ba					1	0	1	0
Texts	Vietnamese_film_2.txt	45388	1406	1408	ba					1	0	1	0
Texts	Vietnamese_film_2.txt	45388	1416	1419	con					1	1	0	0
Texts	Vietnamese_film_2.txt	45388	1424	1426	ba					1	0	1	0
Texts	Vietnamese_film_2.txt	45389	1489	1491	ba					1	0	1	0
Texts	Vietnamese_film_2.txt	45389	1516	1518	ba					1	0	0	1
Texts	Vietnamese_film_2.txt	45389	1516	1518	ba					1	0	1	0
Texts	Vietnamese_film_2.txt	45393	1789	1793	thầy					1	0	0	1
Texts	Vietnamese_film_2.txt	45393	1789	1793	thầy					1	0	1	0
Texts	Vietnamese_film_2.txt	45395	2056	2060	thầy					1	0	0	1
Texts	Vietnamese_film_2.txt	45395	2056	2060	thầy					1	0	1	0
Texts	Vietnamese_film_2.txt	45397	2371	2375	Cháu					1	0	1	0
Texts	Vietnamese_film_2.txt	45398	2414	2417	chú					1	0	1	0
Texts	Vietnamese_film_2.txt	45400	2553	2556	chú					1	0	0	1
Texts	Vietnamese_film_2.txt	45400	2553	2556	chú					1	0	1	0
Texts	Vietnamese_film_2.txt	45400	2558	2562	cháu					1	1	0	0
Texts	Vietnamese_film_2.txt	45400	2600	2604	Cháu					1	1	0	0
Texts	Vietnamese_film_2.txt	45400	2618	2621	chú					1	0	1	0
Texts	Vietnamese_film_2.txt	45401	2643	2646	chú					1	1	0	0
Texts	Vietnamese_film_2.txt	45401	2662	2666	Cháu					1	0	1	0
Texts	Vietnamese_film_2.txt	45401	2671	2674	chú					1	1	0	0
Texts	Vietnamese_film_2.txt	45402	2755	2759	cháu					1	1	0	0
Texts	Vietnamese_film_2.txt	45402	2763	2766	chú					1	0	1	0
Texts	Vietnamese_film_2.txt	45403	2885	2888	tôi					1	1	0	0
Texts	Vietnamese_film_2.txt	45403	2930	2934	Cháu					1	0	1	0
Texts	Vietnamese_film_2.txt	45405	3068	3070	em					1	0	1	0
Texts	Vietnamese_film_2.txt	45406	3117	3121	thầy					1	0	0	1
Texts	Vietnamese_film_2.txt	45406	3117	3121	thầy					1	0	1	0
Texts	Vietnamese_film_2.txt	45407	3198	3200	Em					1	0	1	0
Texts	Vietnamese_film_2.txt	45407	3248	3256	chúng ta					1	1	0	0
Texts	Vietnamese_film_2.txt	45409	3368	3370	Ba					1	0	0	1
Texts	Vietnamese_film_2.txt	45409	3368	3370	Ba					1	0	1	0
Texts	Vietnamese_film_2.txt	45410	3398	3401	con					1	0	1	0
Texts	Vietnamese_film_2.txt	45415	3645	3649	Thầy					1	0	1	0
Texts	Vietnamese_film_2.txt	45415	3653	3655	em					1	1	0	0
Texts	Vietnamese_film_2.txt	45416	3676	3680	thầy					1	0	0	1
Texts	Vietnamese_film_2.txt	45416	3676	3680	thầy					1	0	1	0
Texts	Vietnamese_film_2.txt	45418	3878	3884	Các em					1	0	0	1
Texts	Vietnamese_film_2.txt	45418	3878	3884	Các em					1	0	1	0
Texts	Vietnamese_film_2.txt	45418	3920	3924	thầy					1	1	0	0
Texts	Vietnamese_film_2.txt	45418	3933	3945	lớp chúng ta					1	0	1	0
Texts	Vietnamese_film_2.txt	45419	3948	3952	Thầy					1	1	0	0
Texts	Vietnamese_film_2.txt	45419	4027	4033	các em					1	0	1	0
Texts	Vietnamese_film_2.txt	45420	4036	4040	Thầy					1	1	0	0
Texts	Vietnamese_film_2.txt	45421	4239	4247	chúng ta					1	1	0	0
Texts	Vietnamese_film_2.txt	45422	4258	4262	thầy					1	1	0	0
Texts	Vietnamese_film_2.txt	45422	4280	4286	Các em					1	0	1	0
Texts	Vietnamese_film_2.txt	45423	4363	4367	Thầy					1	1	0	0
Texts	Vietnamese_film_2.txt	45423	4375	4377	em					1	0	1	0
Texts	Vietnamese_film_2.txt	45425	4477	4484	Cô y tá					1	0	0	1
Texts	Vietnamese_film_2.txt	45425	4477	4484	Cô y tá					1	0	1	0
Texts	Vietnamese_film_2.txt	45427	4605	4609	cháu					1	0	1	0
Texts	Vietnamese_film_2.txt	45427	4627	4631	thím					1	0	1	0
Texts	Vietnamese_film_2.txt	45429	4746	4749	Tui					1	1	0	0
Texts	Vietnamese_film_2.txt	45429	4761	4765	thím					1	0	1	0
Texts	Vietnamese_film_2.txt	45430	4792	4795	Tui					1	1	0	0
