Subcorp	\Filename	ID	Start	End	Text	Comment	Role	ParentID	doc_completeness	prosub	1st	2nd	address
SDRW001_番号付け_0915	SDRW2000000017-form.txt	1	40	43	저뿐만					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	2	63	65	저희					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	3	107	110	저희가					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	4	524	525	저					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	5	565	574	name 님께서는					1	0	1	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	6	606	609	저처럼					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	7	915	916	저					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	8	1130	1132	저도					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	9	1563	1565	제가					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	10	1839	1840	제					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	11	2110	2112	제가					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	12	2449	2451	제가					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	13	2581	2583	저는					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	14	2746	2747	제					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	15	2752	2756	저희한테					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	16	3150	3152	저는					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	17	3464	3466	제가					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	18	3487	3489	저희					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	19	3954	3956	저희					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	20	4577	4579	저희					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	21	5371	5372	저					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	22	6002	6010	name 님이랑					1	0	1	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	23	6114	6116	저는					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	24	6492	6494	저는					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	25	6741	6743	저는					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	26	7002	7004	제가					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	27	7562	7564	저희					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	28	7678	7680	제가					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	29	7950	7952	제가					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	30	9115	9117	저는					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	31	9391	9393	저는					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	32	10075	10077	제가					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	33	10661	10663	저희					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	34	11443	11445	제가					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	35	11473	11475	저는					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	36	11744	11746	저도					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	37	11966	11969	저희는					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	38	12370	12372	저는					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	39	12676	12685	name 님께서도					1	0	1	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	40	12740	12741	나					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	41	12903	12905	제가					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	42	13024	13026	저는					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	43	13254	13256	저는					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	44	13352	13353	전					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	45	13377	13379	제가					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	46	13955	13957	저희					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	47	14374	14376	저희					1	1	0	0
SDRW001_番号付け_0915	SDRW2000000017-form.txt	48	14392	14394	저희					1	1	0	0
