Subcorp	\Filename	ID	Start	End	Text	Comment	Role	ParentID	doc_completeness	prosub	1st	2nd	address
SBRW001_番号付け_0915	SBRW1800000007-form.txt	1	16	22	엄길청입니다					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	2	80	82	우리					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	3	375	377	저는					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	4	621	623	저를					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	5	1023	1025	저희					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	6	1347	1348	전					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	7	1372	1374	저는					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	8	1400	1403	저희가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	9	1467	1469	저희					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	10	1501	1503	저는					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	11	1615	1619	저희보다					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	12	1700	1703	저희가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	13	1933	1935	저는					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	14	1950	1953	저희를					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	15	2160	2163	저희가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	16	2221	2224	저희가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	17	2301	2304	저희가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	18	2327	2330	저희가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	19	2425	2428	저희는					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	20	2598	2601	저희가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	21	2659	2662	저희가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	22	2740	2742	저희					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	23	2776	2779	저희는					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	24	2823	2826	저희가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	25	2882	2885	저희가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	26	2960	2962	제가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	27	3065	3067	저희					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	28	3395	3398	저희가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	29	3564	3566	제가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	30	3646	3648	제가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	31	3684	3686	저희					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	32	3775	3777	제가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	33	3865	3867	제가	引用				1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	34	3945	3947	제가	なりすまし				1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	35	4028	4030	저랑					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	36	4086	4088	제가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	37	4247	4249	제가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	38	4411	4414	우리가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	39	4571	4573	제가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	40	4677	4680	저희가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	41	4687	4689	우리					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	42	4727	4730	저희가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	43	4948	4951	저희가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	44	5173	5176	저희가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	45	5266	5268	내가	なりすまし				1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	46	5361	5364	저희가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	47	5456	5458	제가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	48	5606	5608	제가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	49	5688	5690	제가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	50	5889	5892	저한테					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	51	5965	5967	제가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	52	6040	6043	우리가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	53	6075	6077	우리					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	54	6339	6341	우리					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	55	6547	6550	우리는					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	56	6872	6875	우리가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	57	6909	6912	우리가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	58	6996	6998	우리					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	59	7285	7288	저희가					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	60	7303	7307	저희한테					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	61	7469	7471	저희					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	62	7617	7621	우리한테					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	63	7714	7716	저희					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	64	8453	8454	제					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	65	8505	8510	저희한테는					1	1	0	0
SBRW001_番号付け_0915	SBRW1800000007-form.txt	66	8523	8526	저희는					1	1	0	0
